name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Desi2	436.111045542166	0.0300655719897455	0.264328852777243	0.113743057838194	0.909441478772	0.999870748271689
Prdm15	506.091565862022	-0.492884228473131	0.234527298240943	-2.10160707162866	0.0355877098903374	0.999870748271689
Sh3yl1	455.519587038805	-0.185353678449975	0.222707372561441	-0.832274550762074	0.405253992011281	0.999870748271689
Utp14b	341.646324906328	-0.177902512746659	0.38456193692214	-0.462610819392346	0.643643352026937	0.999870748271689
Ccdc124	724.680348857548	-0.19601033086378	0.304655480200036	-0.643383571288724	0.519975240925908	0.999870748271689
Iffo2	484.712162182165	-0.161841714702439	0.197664821593635	-0.818768425244419	0.412918548796314	0.999870748271689
Krba1	650.645740218515	-0.267865683264798	0.263801013953167	-1.01540808828109	0.30991133909965	0.999870748271689
Trappc13	431.249576256896	0.129983861777729	0.296212420900789	0.438819754358866	0.66079214535051	0.999870748271689
Amot	385.254801400957	0.0560548296675095	0.385467619859435	0.145420333069612	0.884379011833106	0.999870748271689
Cd47	613.605015712678	-0.0555942323142902	0.332546739226013	-0.167177198741095	0.867230624697528	0.999870748271689
Mrpl38	642.194700360885	0.0980956154095887	0.242107808003719	0.405173283003255	0.685350142100454	0.999870748271689
Srsf9	547.865666133201	0.057949625040507	0.253406373505265	0.228682586940944	0.819115629793599	0.999870748271689
BC024978	524.385050789193	-0.413183282094603	0.256109825949053	-1.61330507552176	0.10667824440555	0.999870748271689
Ogfod1	394.026918430896	-0.22965459561032	0.304279892619301	-0.754747852818694	0.450400288222476	0.999870748271689
Lin54	379.564094553165	-0.0853344160925721	0.361000522935737	-0.236383081660419	0.813135423128276	0.999870748271689
C4b	1001.36323354664	0.384339496393014	0.374972743146733	1.02497982431383	0.305372707569716	0.999870748271689
Coro1a	1098.41634083936	-0.433549279223359	0.515244162427236	-0.841444330355874	0.400099059702315	0.999870748271689
Mospd3	600.093185401982	-0.268402477474241	0.220283724673255	-1.21843989097406	0.223056853826939	0.999870748271689
Malt1	570.235390178925	-0.379082542447624	0.261829218167577	-1.44782368102632	0.147666368092904	0.999870748271689
Wdr77	475.255848358605	0.198720856055907	0.254561243704838	0.780640655127859	0.435013873348106	0.999870748271689
Mvk	502.553804936102	0.107890621645153	0.274575959571535	0.392935426005657	0.694367175529133	0.999870748271689
Ercc4	529.806875132346	-0.303220315804444	0.220837093330981	-1.3730497500707	0.169736881042954	0.999870748271689
Gpat3	462.584861907254	0.080625536853921	0.249723446628287	0.322859298726291	0.746801801816442	0.999870748271689
Ppp1r11	552.218896568933	-0.273709710001674	0.204750865266856	-1.33679391120004	0.181289917242903	0.999870748271689
Glod4	474.479761044186	0.136093391181916	0.256362128611002	0.530863867917173	0.595513117713221	0.999870748271689
Sh3bp4	463.242525546244	0.186307244071442	0.291633995659512	0.638839253462614	0.522927509379391	0.999870748271689
Cstf1	563.666863920268	0.0547721137158978	0.204500797772094	0.267833252058696	0.788827674049562	0.999870748271689
Kdm6a	501.475506847965	-0.00979609587159119	0.277217057093179	-0.0353372767690067	0.9718107993184	0.999870748271689
Banp	504.08731246038	-0.924406803197371	0.293236033331501	-3.15243250529288	0.00161916249109683	0.931389680092493
Thumpd1	417.689987563063	0.235933149247895	0.31399159425151	0.751399571094604	0.452412220783692	0.999870748271689
Rarg	493.801904175506	-0.432992054008509	0.231795338611859	-1.86799293118467	0.0617630562338684	0.999870748271689
Polr1b	501.620012328436	0.256736773064035	0.287453781251798	0.893141053653925	0.3717816402812	0.999870748271689
Smim6	529.569184521807	-0.254631053906383	0.200813503623164	-1.26799766605442	0.20479878404737	0.999870748271689
Rps6kb2	682.666415650016	-0.38305205439439	0.309393193993625	-1.23807524480413	0.215688161936052	0.999870748271689
Wdr18	536.649776897313	0.0304096475960189	0.21045784069463	0.144492823340057	0.8851113231296	0.999870748271689
Rbm4b	627.342940072692	-0.160907065438643	0.260886502228895	-0.616770373568302	0.537386195899213	0.999870748271689
Fyttd1	472.499062648093	-0.0030793739505744	0.228097166253517	-0.0135002727177761	0.98922866802528	0.999870748271689
Pskh1	470.858664989192	0.0643441152845714	0.242803231947141	0.265005184521511	0.791005467895652	0.999870748271689
Gprin3	455.407457929601	0.153626767144089	0.42454907117678	0.361858681537711	0.717457637811538	0.999870748271689
Rnasek	683.527517937878	-0.121874323166384	0.274150410240295	-0.444552765978212	0.656642988481501	0.999870748271689
Rnf7	490.655343029333	0.184036736942217	0.227659191055718	0.808387028385668	0.418867816941393	0.999870748271689
Nt5c3	455.855117625602	-0.142063968503176	0.294110070116221	-0.483029936537154	0.629074480276101	0.999870748271689
Fiz1	502.044878746383	0.0140149031504633	0.209806992718525	0.0667990278534973	0.946741697343051	0.999870748271689
Plk2	479.642307669501	-0.0567054302246291	0.267047229674912	-0.212342327211779	0.831839975917225	0.999870748271689
Slc25a42	481.106721591962	-0.547475432354535	0.224508876006081	-2.43854693896248	0.0147464434243642	0.999870748271689
Atp8a2	360.295288268885	0.211777351007428	0.420736668447376	0.503348927938559	0.614718972197087	0.999870748271689
Nts	500.163845344829	-0.225133058093224	0.351296577056884	-0.640863227246218	0.521611549243938	0.999870748271689
Rab24	712.075049333486	-0.303070068705143	0.267353881011379	-1.13359143154628	0.25696596887757	0.999870748271689
B3gat3	615.964824550124	-0.331698466520719	0.240934655103016	-1.37671546826211	0.168600234467481	0.999870748271689
Sharpin	666.100110856032	-0.277959201528367	0.280017269353546	-0.992650211074728	0.320880446360371	0.999870748271689
Ppdpf	674.805529409329	-0.24322456434983	0.312088774432695	-0.77934416190379	0.435777006799786	0.999870748271689
Ppp2r1b	431.662084725754	0.131303246290081	0.288783032484627	0.454677842947962	0.649341023458014	0.999870748271689
Ints14	452.550197470632	0.178311212272205	0.263757551145671	0.676042113288067	0.499013907485941	0.999870748271689
Dok1	584.122819642654	-0.237782298414401	0.228136010961315	-1.04228305479893	0.297280466246032	0.999870748271689
Cpox	406.998703533147	0.265906585030068	0.341727165032173	0.778125394289427	0.436495093396998	0.999870748271689
Sorbs2	513.06292779443	0.468126760859416	0.383175884389043	1.22170204319049	0.221820323358846	0.999870748271689
Cntnap1	812.160567046483	-0.705194077365628	0.370381280641638	-1.9039679223096	0.0569143620127059	0.999870748271689
Lyn	523.590375592121	-0.135073619013105	0.366191981147053	-0.368860122469102	0.712231988259021	0.999870748271689
Bmp2k	452.39440056949	0.0529478320679107	0.278503044088456	0.190115810910469	0.849218380716549	0.999870748271689
Nmt2	464.41961783585	0.0194378830628033	0.2412898330409	0.0805582349568306	0.935793281879994	0.999870748271689
Ankrd9	496.658678344238	-0.550444503900443	0.312241860072029	-1.76287863444531	0.0779209612576873	0.999870748271689
2810459M11Rik	339.03740587755	-0.142511564047824	0.378584654650793	-0.376432489529395	0.706595396056846	0.999870748271689
Sesn2	387.772745330893	-0.513551752234045	0.247882643343207	-2.07175357381922	0.0382884283237632	0.999870748271689
Aqp8	920.18169866802	-1.93865402744767	0.896645817424581	-2.16211796204663	0.0306090848545749	0.999870748271689
Serping1	714.446554968331	0.0545737537872074	0.299207419464778	0.182394386759623	0.855273230638868	0.999870748271689
Nup210	631.276965705988	0.182261469033174	0.251797972388524	0.72384009809239	0.469163908843041	0.999870748271689
Pde7a	502.205479023172	-0.352782956010441	0.221323934826702	-1.59396658245152	0.110943519886213	0.999870748271689
Rabep2	716.885153771518	-0.216453857409438	0.292642181012763	-0.739653650271278	0.459510178851501	0.999870748271689
Plppr3	713.416512367213	-0.567103242198966	0.308849208189873	-1.83618162896609	0.0663307987561632	0.999870748271689
Zbtb1	413.94495368763	0.108090274852039	0.345619166496322	0.312743867615309	0.75447526458045	0.999870748271689
Tmem129	497.455346740237	-0.0947073954683424	0.197944988730731	-0.478453110006109	0.632327740472786	0.999870748271689
Lzic	450.471021912424	-0.0309917355513136	0.2550099384948	-0.121531481220861	0.903270081091178	0.999870748271689
Fgfr4	566.064682370396	-0.00345909909409948	0.309119768369254	-0.0111901581459762	0.99107173191519	0.999870748271689
Cul4b	378.579294448829	0.154057587203585	0.373992483097714	0.411926961546267	0.680392958343028	0.999870748271689
Cox11	446.128315785356	-0.226374635343283	0.266707728987328	-0.848774185145713	0.396006957253582	0.999870748271689
Armh3	375.353533117545	0.143665048365465	0.365584189677293	0.392973909764207	0.69433875140408	0.999870748271689
Pdlim7	842.413444686473	0.17150684960544	0.381612674831909	0.449426502096621	0.653124016831693	0.999870748271689
Laptm5	657.268509056134	-0.0417974924959083	0.405201228384431	-0.103152432835799	0.917841991543758	0.999870748271689
Ifi27	603.775469104971	-0.0169637159621443	0.195551612338059	-0.0867480240092235	0.930871802627265	0.999870748271689
Ndufb3	617.598659070178	-0.100840657309759	0.213044160913525	-0.473332180883804	0.635976206413184	0.999870748271689
Clpp	614.137347932187	-0.128805902341051	0.244743500275019	-0.52628936905908	0.598687168274325	0.999870748271689
Ace	497.418186755517	-0.20553386042783	0.210245631107128	-0.977589210037388	0.328277536038852	0.999870748271689
Rbm4	439.934494150694	-0.62100528780482	0.221901872512377	-2.79855812289364	0.00513313300948158	0.999870748271689
Itpkb	607.086665599787	0.325418339214684	0.256889111496457	1.26676579368827	0.205239046486161	0.999870748271689
Arhgap26	549.411481535511	0.00338990073532888	0.22847101746361	0.0148373337369534	0.988161954840046	0.999870748271689
Entpd2	631.264240944647	-0.0217090488848031	0.219774628372874	-0.0987786854448511	0.921313992264968	0.999870748271689
C1d	453.919902929195	0.203908658591459	0.260861317381169	0.781674571908677	0.434405849204852	0.999870748271689
Cyria	426.816904309226	0.444017318079182	0.365500393035473	1.21482035735072	0.224434614753084	0.999870748271689
Gpt2	516.14203524861	0.210725402868792	0.283707751735101	0.742755182331242	0.457629913943042	0.999870748271689
Zwint	598.118075317208	0.281564892971333	0.188917410304995	1.49041262272632	0.136115775557173	0.999870748271689
Mtmr1	535.398385750683	0.142470916389524	0.197882693145298	0.719976639315863	0.471539378911577	0.999870748271689
Ldb3	514.740322850972	-0.211701761806076	0.24630357097077	-0.859515600897233	0.390056116581857	0.999870748271689
Maml1	500.0493381758	-0.243443499692817	0.195596768523407	-1.2446192313432	0.213271747817324	0.999870748271689
Faap100	463.446162724177	-0.0922564996597161	0.287483436212007	-0.320910661411744	0.74827809427702	0.999870748271689
Uxs1	423.259504606248	0.0125929869662727	0.26116364322416	0.0482187597431545	0.961541899463713	0.999870748271689
Cfl2	581.322148368159	0.422706522192971	0.222429498363452	1.90040675945897	0.0573797605485922	0.999870748271689
Upf3a	566.363486935639	-0.0549744733772321	0.224016513487062	-0.245403664763344	0.806143891686969	0.999870748271689
Rab28	368.348641208637	0.373083154339047	0.427197192656199	0.873327729565157	0.382484470364976	0.999870748271689
Nt5c	675.772483810211	-0.104864248366736	0.246260172140161	-0.425827073275381	0.670233857793206	0.999870748271689
Socs7	480.601559957043	-0.0385533890831991	0.212303515194931	-0.1815956228883	0.855900084164926	0.999870748271689
Slc6a7	839.353303802699	-0.757423791077941	0.369481436832001	-2.04996439759525	0.0403679051645824	0.999870748271689
Zfp280b	521.805104172836	-0.0892126937866254	0.202857160339348	-0.439780846963384	0.660095840891212	0.999870748271689
Mettl26	580.181427537452	-0.117738872576343	0.214726284937011	-0.548320726597963	0.583471698085242	0.999870748271689
Ift52	494.813134408158	-0.0717276659058565	0.223059849525322	-0.321562423979462	0.747784214308498	0.999870748271689
Tmtc2	487.35379800269	0.305593609214558	0.294504829943464	1.03765228323495	0.299431967470899	0.999870748271689
Farsa	546.487473764165	-0.0479246715841556	0.227478923996226	-0.210677414602817	0.833138999587216	0.999870748271689
Cse1l	444.964384504172	0.375010813091142	0.303767294613649	1.23453320927161	0.217004279842935	0.999870748271689
Bpgm	442.854205715833	-0.320760430610641	0.239376642160632	-1.33998216248433	0.180251144154902	0.999870748271689
Col6a4	717.75423184102	-0.585577778529015	0.305574659478691	-1.91631655428499	0.0553248150027005	0.999870748271689
Ddx56	500.1435965611	0.300916894779669	0.23810618157731	1.26379287083719	0.206304380702571	0.999870748271689
Ndufaf4	413.649417262288	0.0227358696675906	0.279415138508893	0.0813694984062824	0.935148105399322	0.999870748271689
Nifk	379.512729444274	0.380088015746305	0.382423546026313	0.993892817782072	0.320275051364185	0.999870748271689
Slc25a32	358.688194213477	0.19880173042801	0.406632863041195	0.488897353109087	0.624914369721285	0.999870748271689
Mctp2	382.850823627945	-0.0100360164122506	0.323893311829638	-0.0309855623617489	0.975281053711341	0.999870748271689
Crlf3	543.916655946024	-0.31346783528509	0.217787934583014	-1.43932599335803	0.150058181535333	0.999870748271689
9530082P21Rik	782.345331708554	-0.346445422637114	0.316315959124905	-1.09525116467586	0.273406615902755	0.999870748271689
Timm17a	484.496427232427	0.158116201520138	0.252927257681988	0.625144964482007	0.53187591903809	0.999870748271689
Ppm1l	484.081381844997	0.693630957823429	0.466560215366336	1.48669118149905	0.137096392851173	0.999870748271689
Nelfa	553.575099207354	-0.024184506090842	0.227999965980064	-0.106072410962362	0.915524900492042	0.999870748271689
Taf9	492.952267318719	0.188782007692581	0.24163080231139	0.781282874065442	0.434636140470957	0.999870748271689
2510009E07Rik	372.449467646312	0.316929537346871	0.422045013082133	0.750937761430661	0.452690113265914	0.999870748271689
Ciao3	509.162657106559	-0.153484225030506	0.195187249652896	-0.786343499913284	0.431666274450632	0.999870748271689
Acvrl1	534.950561539315	-0.165553620450729	0.214238290698731	-0.772754580475701	0.439667638147842	0.999870748271689
Dhx40	451.600120771239	0.104118072035567	0.265602709705083	0.392006814053879	0.695053179058926	0.999870748271689
Col12a1	624.90667402777	0.343417145166999	0.232613912680889	1.47633966175581	0.139852731862225	0.999870748271689
Smo	534.239628244902	0.440329685845023	0.327709192042377	1.34365985616931	0.179058404219044	0.999870748271689
Bmp4	667.114157624432	-0.339596270250738	0.287118753189544	-1.18277286481023	0.236899177499642	0.999870748271689
Rab4b	628.205129097913	-0.198927531678308	0.241414578552493	-0.824007948778676	0.409935041468847	0.999870748271689
Ppid	565.486781280403	0.195839047556491	0.193697665060616	1.01105528295968	0.311989971094861	0.999870748271689
Ubac1	512.707222605191	-0.122293793849319	0.203290146701861	-0.601572657767182	0.547458633745612	0.999870748271689
Rhbdd1	447.208144362426	0.295338344330487	0.291249870359971	1.01403768511712	0.31056477055372	0.999870748271689
Xylt2	516.065513986115	-0.189262205501921	0.208117256709518	-0.909401788656506	0.363138078006158	0.999870748271689
Card14	448.056357705233	-0.334090831844157	0.236806608648235	-1.41081718010849	0.158298527395357	0.999870748271689
Mob3b	410.531523423616	-0.177553164021309	0.27650591254264	-0.642131527635702	0.520787786816234	0.999870748271689
Cuedc1	802.092682927537	0.121499326176012	0.394155803505081	0.308252029008742	0.757890565161103	0.999870748271689
Gbp7	1068.56909546251	-0.197704380622447	0.582341489575135	-0.339499046799308	0.734233815034593	0.999870748271689
Jak3	946.241862076162	-0.639860958914348	0.421871631070966	-1.51671957009765	0.129337501142051	0.999870748271689
Epn2	579.922486025444	0.168591633319743	0.23836920318202	0.707271036145575	0.479398061212914	0.999870748271689
Dlc1	460.859022127785	0.231818599231735	0.363459624169707	0.637811145491897	0.52359662345453	0.999870748271689
Tomm40l	558.634549652847	-0.0400619196092202	0.194337506824718	-0.206146102539814	0.836676787451133	0.999870748271689
Zfp317	598.46577516764	-0.0571927970674098	0.221937815404487	-0.257697395836643	0.796640456066473	0.999870748271689
Usp20	552.253480841516	-0.248506315446675	0.218231946615699	-1.13872565085207	0.254817600522646	0.999870748271689
Zfp715	587.653043006813	-0.418014882986142	0.231704722912196	-1.80408443009833	0.0712180721689091	0.999870748271689
Pla2g4a	437.393548712715	0.41926290263012	0.387761131287968	1.08124014709137	0.279590303804079	0.999870748271689
Tmem39a	451.209997797145	0.0382964768954499	0.244662327196179	0.156527886145472	0.875616940179635	0.999870748271689
Ddx18	401.664891016266	0.351916983032518	0.345056528282364	1.01988211840044	0.307784371094204	0.999870748271689
Nrep	473.035879805441	0.148744359143974	0.29613461717389	0.502286293184803	0.615466149535125	0.999870748271689
Slc20a2	595.554426790178	-0.153147205219836	0.21095942204274	-0.725955748915585	0.467865898557895	0.999870748271689
Tmem242	568.079855074374	0.272287641338342	0.24169161542415	1.12659117636538	0.259915371468571	0.999870748271689
Agtrap	494.08101989195	-0.0917713204592248	0.245098409383071	-0.374426421983803	0.708087088325028	0.999870748271689
Tstd2	599.370538693884	-0.128654005529265	0.205337717864487	-0.626548336405348	0.530955342892768	0.999870748271689
Pot1b	667.181382233108	-0.20484878500282	0.282071372867543	-0.726230325751682	0.467697584061601	0.999870748271689
Mrpl49	498.66780840029	0.0469928876007615	0.203790070935435	0.230594588760165	0.817629771874621	0.999870748271689
Slc45a3	369.605943150652	-0.590952373406083	0.298571194043937	-1.97926787712521	0.0477858542576918	0.999870748271689
Ecsit	565.331450058235	0.111805830926241	0.24203200756368	0.461946467542418	0.644119710070766	0.999870748271689
Exoc2	473.497652605465	0.154310299342376	0.244820316946233	0.630300218818297	0.52849817985707	0.999870748271689
2610002M06Rik	390.406645662943	0.255117967806743	0.391464415334305	0.651701553994062	0.51459371991379	0.999870748271689
Arhgef40	651.308373676312	-0.113319894253579	0.27313126729129	-0.414891694302891	0.678221190297749	0.999870748271689
Ahsa2	565.918905810054	0.128553156361197	0.225081999688508	0.571139213882506	0.567905278821863	0.999870748271689
Eif1ad	512.091743415654	0.142856176160126	0.228815342996583	0.62432953266713	0.53241119269412	0.999870748271689
Cdc42ep1	475.005487981448	-0.148906466798977	0.222385101313249	-0.669588321877862	0.503120260592652	0.999870748271689
Podxl	377.754804042855	0.0577414049665081	0.41660374097857	0.138600303566353	0.889766003414803	0.999870748271689
Gm10108	532.72786660934	-0.411334710753436	0.205889027990436	-1.99784667870958	0.0457332849208169	0.999870748271689
Zbtb17	609.858392889919	-0.396283903215932	0.252165222787284	-1.57152480756722	0.116060796747422	0.999870748271689
Eapp	500.543157795074	0.0219219141343597	0.199741786797593	0.109751266802144	0.912606640929782	0.999870748271689
Kifbp	478.657258566835	-0.0722716264869006	0.223436488352987	-0.323454897718967	0.746350759578727	0.999870748271689
Hgsnat	431.973433803817	0.0203327778340266	0.246301971363096	0.0825522334291521	0.934207583767189	0.999870748271689
Itga1	574.425470496717	0.857999374534286	0.345858851591645	2.4807789957833	0.0131095626196796	0.999870748271689
Sfi1	729.897124545813	-0.365610807426442	0.29458114098577	-1.2411208884689	0.214561094089429	0.999870748271689
Zfx	564.709585127753	-0.0308335542918786	0.223196443253292	-0.138145365770401	0.890125532765028	0.999870748271689
Actl6a	521.061590388921	0.214546419291316	0.216932206603673	0.989002152563195	0.322662088496434	0.999870748271689
Ints11	526.780586515309	-0.0916386266247892	0.213121018293641	-0.429983993875857	0.667207284521063	0.999870748271689
Rras2	434.956171354719	-0.0413361914576666	0.27125875284684	-0.152386571949647	0.878882047421427	0.999870748271689
Rabif	473.431933303757	0.0465554036000012	0.226771695194607	0.205296360112532	0.837340587705756	0.999870748271689
Esco1	388.805427098938	-0.0448457617417466	0.328867075401378	-0.136364400987885	0.891533214647264	0.999870748271689
Fam136a	415.993223706035	0.00780732208894348	0.270121779603604	0.0289029714686483	0.976941975724011	0.999870748271689
Bloc1s6	382.006401847444	-0.113210717048676	0.291990139549933	-0.387721027919559	0.698222492730464	0.999870748271689
Atp6v1f	587.995347385727	-0.266293953542196	0.239500113844329	-1.11187401654131	0.266192321967149	0.999870748271689
Creld2	605.426017228364	0.126963088108841	0.302612031978326	0.419557303385526	0.674808884850325	0.999870748271689
Stard13	525.390832937945	0.25814639225338	0.210355330402298	1.22719206477765	0.219750411206376	0.999870748271689
Cyp27a1	704.774366409186	0.355818123374382	0.250918827341095	1.41806068179447	0.156173049140887	0.999870748271689
Heatr6	561.813695630333	-0.188105321173919	0.199054547423608	-0.944993840173929	0.344662020817268	0.999870748271689
Slc37a4	456.271274377247	-0.1813513120924	0.233129166070607	-0.777900573956818	0.436627629900587	0.999870748271689
Lactb2	460.63428288585	0.185452073526066	0.252483704792418	0.734511059549513	0.462637322229666	0.999870748271689
Ctso	399.822439410088	0.0900793694080037	0.331080066630142	0.27207729636177	0.785562586143235	0.999870748271689
Trim30d	722.555431344865	-0.654500703410381	0.486744563029021	-1.3446492331366	0.17873853622907	0.999870748271689
Arl8a	628.150217639712	-0.118262105395965	0.266064811655715	-0.444486080891428	0.656691190033986	0.999870748271689
Traf2	472.136131914186	-0.307176844237747	0.212818956357301	-1.44337163143508	0.148915811062831	0.999870748271689
Tmem165	503.587174813572	0.109449016861741	0.202784290472249	0.539731241541708	0.589382391388289	0.999870748271689
Tmem51	564.210162826009	-0.203924212620007	0.213214904455641	-0.95642569238134	0.338857209526953	0.999870748271689
Chid1	468.890565729671	0.272560955586014	0.269326196278875	1.01201056321974	0.311533002812506	0.999870748271689
Msra	512.694694815508	-0.0243901278961687	0.210873632324685	-0.115662293228842	0.907920191270632	0.999870748271689
Emd	464.969119028937	0.203502941656273	0.245112552508357	0.830242839763722	0.406401498570881	0.999870748271689
Nup93	490.099278582874	0.351945214321662	0.241642821524112	1.45646873390172	0.145263086745947	0.999870748271689
Slco2b1	598.916014407889	0.191589293708711	0.201690333491105	0.949918076848044	0.342153880874175	0.999870748271689
Hps4	505.693921178463	-0.45592054357983	0.203516780801621	-2.24021106163349	0.0250772238771618	0.999870748271689
Cish	480.307902454136	-0.22710939148536	0.206223663023403	-1.10127707051536	0.270776087503725	0.999870748271689
Cfdp1	574.844818181889	0.175632890356859	0.187598302734532	0.936217907074536	0.349161005172828	0.999870748271689
Ilf2	515.275219059637	0.0950036342915882	0.206852428091662	0.459282180867074	0.646031542165596	0.999870748271689
Tank	457.82618465029	-0.0859925324339294	0.278797058064516	-0.308441319398823	0.75774654517222	0.999870748271689
Gpr180	448.404265188286	-0.0993094437562174	0.236768202486043	-0.419437419017748	0.67489648189889	0.999870748271689
Ilkap	583.122484410628	0.0089839248473088	0.20932355538041	0.0429188431802721	0.965766227904101	0.999870748271689
Mcm2	551.216308240202	0.457358876724293	0.230195356256968	1.98682929213281	0.0469413173737053	0.999870748271689
Dcxr	556.562085204236	-0.590629931509113	0.261333825213634	-2.26005925955543	0.0238175732063539	0.999870748271689
Prcp	477.293180773664	0.207269241403533	0.256462367958033	0.808185789805426	0.418983636836687	0.999870748271689
Rest	424.69028253716	-0.146370688004274	0.261220201092445	-0.560334489415978	0.575251306655732	0.999870748271689
Mrps9	462.784188600437	0.145621447061798	0.228610937969374	0.636983725954996	0.524135444094467	0.999870748271689
Sbk1	440.484273351714	-0.319625905599639	0.19960159845652	-1.60131936853834	0.109306201281333	0.999870748271689
Mrps35	532.273394031424	0.073646955989332	0.200740592329574	0.366876251258734	0.713711326860106	0.999870748271689
Col5a2	645.607651037598	0.164822063262479	0.256989022277435	0.641358380999417	0.521289866614506	0.999870748271689
Lcp1	818.204461219615	-0.252556720639552	0.529623205014593	-0.476861131174554	0.633461011532344	0.999870748271689
Dtx3	849.571394077584	-0.493533515690266	0.437882493446287	-1.12709122441956	0.259703913276213	0.999870748271689
Naa20	637.130534577609	-0.14181076233292	0.280367356937098	-0.505803399804265	0.612994671595709	0.999870748271689
Btf3l4	521.255953588746	0.0677726327772436	0.18612555690865	0.36412319674351	0.715766015612311	0.999870748271689
Inpp5b	526.130069833062	-0.0703138994441571	0.221580230424167	-0.317329300134568	0.750993747057952	0.999870748271689
Fgf14	698.817691746092	-0.261020239333774	0.278452667005754	-0.937395364679271	0.34855522442124	0.999870748271689
Psmf1	501.821010801829	-0.109824244961765	0.188911616260213	-0.581352524190409	0.561002887670577	0.999870748271689
Edrf1	441.718675858479	-0.190047421824212	0.220182310127733	-0.863136651232161	0.388062338664001	0.999870748271689
Mrps18b	475.458061939519	0.117199114439006	0.257064866176808	0.455912611404458	0.648452820323497	0.999870748271689
Ces2b	450.670218070248	-0.179522167849841	0.346929570700715	-0.51745997750278	0.604835100502907	0.999870748271689
Notch2	620.97037463126	0.0808366145932708	0.237145686361284	0.340873223686298	0.733199023284638	0.999870748271689
Pard3b	428.52153359824	0.024611729531678	0.300083574863241	0.0820162501159701	0.934633791266689	0.999870748271689
LOC118567893	552.387856438267	0.146406917616887	0.269759898676899	0.542730473784184	0.587315389284624	0.999870748271689
Polr3a	524.200637910171	-0.156512663651396	0.217253624581653	-0.720414510702776	0.471269818361573	0.999870748271689
Mindy3	391.156324366856	0.0159828335941889	0.309036140030567	0.0517183316896465	0.958753130210657	0.999870748271689
Ttc37	407.67505211742	0.265713849915503	0.32901941421586	0.807593225307903	0.419324787987888	0.999870748271689
Myef2	561.806344928318	-0.0130433606206009	0.218757310516124	-0.0596247987773625	0.952454466934777	0.999870748271689
Pcgf2	703.143816668746	-0.536099284749767	0.3684418123532	-1.4550446414476	0.145656903216733	0.999870748271689
Rp9	670.421105939847	-0.104273225414677	0.252726648787266	-0.41259291774351	0.679904890996471	0.999870748271689
Mrpl39	535.186199044687	0.0888475702327553	0.18235188317166	0.487231437852041	0.626094328858653	0.999870748271689
Slc4a1ap	467.91053239078	0.0258558338538458	0.210511232004251	0.12282401089802	0.902246460270068	0.999870748271689
Amz2	428.950286147051	0.241324641895815	0.28363543781636	0.850826835157533	0.394865552444887	0.999870748271689
Polr3k	392.947375619103	0.124809423610767	0.304483166976974	0.409905824515434	0.681875032559868	0.999870748271689
Ascc3	393.058445652236	0.212469298731425	0.375123584914967	0.566398134576337	0.571123162571483	0.999870748271689
Cela1	418.479690623135	0.00356185553014432	0.254275934912699	0.014007835744925	0.988823729630351	0.999870748271689
Odr4	555.946076271628	-0.0194862651257877	0.224967620028142	-0.0866180880757422	0.930975087732896	0.999870748271689
Smg9	632.619590733329	0.00444142983070735	0.248524815542552	0.0178711724260264	0.985741626412251	0.999870748271689
Def8	465.333198486409	0.057442177744723	0.235926496690354	0.243474889639522	0.807637535089848	0.999870748271689
Dhrs4	505.987185067954	0.0998350599992573	0.229361502107704	0.435273832277122	0.663363676520792	0.999870748271689
Aifm2	477.829013892969	0.130901884281085	0.229873115970842	0.569452777147236	0.569048909112859	0.999870748271689
Fry	492.511240041631	-0.075160806859384	0.225047876862383	-0.333976964845329	0.738396941030236	0.999870748271689
Ankrd44	440.404052576164	-0.18955260696937	0.340198752730502	-0.557181957452764	0.577403115721382	0.999870748271689
Snx30	421.984824256894	-0.165077380090404	0.290203561857709	-0.568833059917245	0.56946943670681	0.999870748271689
Ecm1	657.770178788215	0.00611881716345395	0.329194743893621	0.0185872261843623	0.98517039310533	0.999870748271689
Ddr2	613.108346175336	0.479306176914641	0.318085850016378	1.50684532773137	0.131850307925147	0.999870748271689
Ifi35	711.706281743208	-0.267447049351312	0.32542681280668	-0.821834706995055	0.411170977731371	0.999870748271689
Elmo2	571.645052181859	-0.0168459588632208	0.217111154200075	-0.077591402087507	0.938153081902688	0.999870748271689
Nudt9	611.810970908628	-0.326630176762443	0.249863593591676	-1.3072339674111	0.191133262661189	0.999870748271689
Dtymk	532.997940486116	0.155553779912485	0.199212827614597	0.780842186595655	0.434895318512593	0.999870748271689
Spred1	464.270176923504	0.193436937828554	0.237183415864844	0.815558445025435	0.414752724622674	0.999870748271689
Gpr89	491.672841745353	-0.00798506542675051	0.217064971507089	-0.0367865223546201	0.970655220378672	0.999870748271689
Ms4a12	434.35115785249	-0.130880784802203	0.440563949918799	-0.297075566047394	0.766408818204428	0.999870748271689
Aatf	533.518081015558	0.242570813290223	0.199238840264044	1.2174875790722	0.2234187594416	0.999870748271689
Pcid2	432.245309854245	0.0100002693982283	0.251634630333057	0.0397412287211509	0.968299431858292	0.999870748271689
Pdzrn3	561.549240909931	0.359465955729768	0.3098193124854	1.16024386228895	0.245949533376053	0.999870748271689
Akr1b3	572.513003206789	0.107185070960214	0.196040442984983	0.54674978962593	0.584550642732303	0.999870748271689
